"CompanyID","NameE","NameF","LanguageID","CityID","PostalCode","LastUpdate"
C034,Columbian TecTank,Columbian TecTank,E,936,"67357-0996","2006-04-20 10:34:33"
C037,Choisy Laboratories Limited,Laboratoires Choisy Ltée,E,157,J5V 2L7,"2005-10-23 02:49:40"
C042,Coldstream Products Corp.,Coldstream Products Corp.,E,33,,"2005-11-28 00:53:37"
C047,Consolidated-Bathurst Packaging Ltd.,Consolidated-Bathurst Packaging Ltd.,E,60,,"2006-02-13 15:36:55"
C051,G & R Chemicals,G & R Chemicals,E,179,,"2005-12-09 13:38:45"
C051a,Roslyn Chemical Ltd.,Roslyn Chemical Ltd.,E,76,,"2006-01-10 13:06:22"
C056,Crown Zellerbach Paper Co. Ltd.,Crown Zellerbach Paper Co. Ltd.,E,196,,"2006-01-11 11:00:18"
C058,Curwood Packaging Inc.,Curwood Packaging Inc.,E,630,"54903-2968","2006-02-14 09:01:44"
C069,Seven Oaks Manufacturing & Sales Alberta Ltd.,Seven Oaks Manufacturing & Sales Alberta Ltd.,E,31,,"2006-01-23 10:42:53"
C077,Clayton Industries,Clayton Industries,E,3,L6T 4S9,"2005-11-14 22:26:39"
C077a,"Clayton Industries, USA","Clayton Industries, USA",E,431,"45241","2006-01-26 13:22:02"
C084,Castrol Industria North American Incorporated,Castrol Industria North American Incorporated,E,304,"60515","2006-05-04 12:28:42"
C084a,Optimol Olwerke Industrie GmbH,Optimol Olwerke Industrie GmbH,E,954,,"2006-05-05 11:45:54"
C084b,Castrol Canada Inc.,Castrol Canada Inc.,E,8,,"2007-03-06 16:28:12"
C086,Chemfax Products Ltd.,Chemfax Products Ltd.,E,32,T2G 2A6,"2005-10-21 15:44:14"
C094,Carboline Canada,Carboline Canada,E,589,L1N 9C9,"2006-03-31 13:24:35"
C095,Canadian Germicide Company Limited,Canadian Germicide Company Limited,E,8,,"2006-04-05 12:06:13"
C103,Canadian Curtis Refrigeration Incorporated,Canadian Curtis Refrigeration Incorporated,E,352,L4K 5Z5,"2006-03-15 08:23:41"
C105,Chemor Incorporated,Chemor Incorporated,E,60,H4C 2N6,"2005-09-30 13:02:06"
C117,Condor Laminations,Condor Laminations,E,83,,"2006-02-13 15:09:49"
C127,Chemotec (PM) Inc.,Chemotec (PM) Inc.,E,88,H1J 1Z2,"2005-11-10 17:58:38"
C129,Can-Am Containers Ltd.,Can-Am Containers Ltd.,E,644,,"2006-02-13 11:54:08"
C131,Canada Colors and Chemical Limited,Canada Colors and Chemical Limited,E,14,M3B 2R7,"2005-10-17 11:00:29"
C136,Central States Can Company,Central States Can Company,E,647,"44646","2006-02-13 13:16:04"
C152,CSL Silicones Incorporated,CSL Silicones Incorporated,E,9,,"2005-09-30 23:35:46"
C153,Cascades Dominion Ltd.,Cascades Dominion Ltd.,E,100,,"2006-02-13 12:36:06"
C153a,Cascades Sentinel Inc.,Cascades Sentinel Inc.,E,60,,"2006-02-13 12:42:38"
C153c,Cascades Re-Plast Inc.,Cascades Re-Plast Inc.,E,752,J0C 1A0,"2006-03-22 10:09:30"
C154,Cato Oil and Grease Co.,Cato Oil and Grease Co.,E,787,"73126","2007-02-07 09:08:33"
C154a,"Petron International, Inc.","Petron International, Inc.",E,1015,"67501","2007-02-20 13:09:56"
C164,CARTIER Chemicals Ltd.,Produits Chimiques CARTIER Ltée,E,148,H8S 3T8,"2005-10-23 00:59:20"
C166,Clark Door of Canada Limited,Clark Door of Canada Limited,E,110,,"2006-03-16 13:40:21"
C167,CVP Systems Inc.,CVP Systems Inc.,E,304,,"2006-02-14 13:53:45"
C171,Capital Plastics,Capital Plastics,E,234,,"2006-02-13 12:13:16"
C177,Compass Plastics Ltd.,Compass Plastics Ltd.,E,120,,"2006-02-13 15:05:01"
C182,Cantapak Inc.,Cantapak Inc.,E,12,,"2006-02-13 12:06:02"
C189,Chemtec Services,Chemtec Services,E,1,N2L 4Z1,"2006-02-13 12:48:15"
A001,Abell Waco Limited,Abell Waco Limited,E,252,,"2005-10-13 12:16:15"
A002,Acalor Chemical Construction (Canada) Ltd,Acalor Chemical Construction (Canada) Ltd,E,249,,"2005-09-29 10:15:07"
A002a,Acalor International Limited,Acalor International Limited,E,348,,"2005-09-29 10:18:11"
A011,Amercoat Canada,Amercoat Canada,E,175,L6L 5T7,"2005-09-30 00:46:56"
A019,Avmor® Ltd.,Avmor® Ltée,F,60,H7L 5C1,"2005-09-29 02:28:16"
A023,Alcan Canada Products Limited,Alcan Canada Products Limited,E,8,,"2005-09-29 11:13:18"
A023a,Alcan Foil Products,Alcan Foil Products,E,8,,"2005-09-29 11:35:42"
A023b,Alcan Packaging,Alcan Packaging,E,611,"72802","2006-01-30 10:31:00"
A023d,Alcan Packaging,Alcan Packaging,E,393,"54956","2006-12-12 15:04:15"
A023e,Alcan Packaging Canada Inc.,Alcan Packaging Canada Inc.,E,249,M9M 2M1,"2008-11-17 11:54:21"
A026,Armstrong World Industries Canada Ltd.,Armstrong World Industries Canada Ltd.,E,60,H3W 3E5,"2006-03-17 13:49:40"
A029,Active Chemicals Ltd.,Active Chemicals Ltd.,E,27,V4G 1A3,"2004-09-15 22:44:30"
A032,Airkem Professional Products - div. of Ecolab Co.,Airkem Professional Products - div. de Ecolab Co.,E,4,L4W 2X5,"2005-09-29 09:36:40"
A040,Allied Chemical Canada,Allied Chemical Canada,E,391,,"2005-10-01 16:12:27"
A059,A.B.C.L. Enrg.,A.B.C.L. Enrg.,F,17,,"2004-09-15 22:23:23"
A069,Aspamill Inc.,Aspamill Inc.,E,60,,"2006-02-02 11:47:53"
A082,Akzo Nobel Coatings Limited,Akzo Nobel Coatings Limited,E,104,N1R 6S2,"2005-09-29 11:05:49"
A111,Acme Chemicals Ltd.,Acme Chemicals Ltd.,E,8,,"2004-09-15 22:41:30"
A138,Armstrong Corporation,Armstrong Corporation,E,8,M9L 2Z4,"2005-11-10 16:09:05"
A138a,Armstrong Manufacturing Incorporated,Armstrong Manufacturing Incorporated,E,4,L4Y 1Y7,"2006-04-05 12:47:06"
A143,Action Sanitation Products,Action Sanitation Products,E,20,,"2004-09-15 22:42:17"
A146,Aqua Tech Manufacturing Inc.,Aqua Tech Manufacturing Inc.,E,32,T2B 3M1,"2005-09-29 19:13:42"
A156,Sobeys Inc.,Sobeys Inc.,E,225,,"2005-12-21 09:54:56"
A166,Wainbee Limited,Wainbee Limited,E,4,,"2005-10-01 20:50:14"
A166a,Alex Milne Associates Limited,Alex Milne Associates Limited,E,125,M9W 5T2,"2005-11-09 22:15:42"
A166b,Canadian Bearings Limited,Canadian Bearings Limited,E,4,,"2006-05-04 12:26:34"
A166c,Control Concepts Technology,Control Concepts Technology,E,950,"54476-0680","2006-05-04 14:16:22"
A166d,Cowper Incorporated,Cowper Incorporated,E,148,,"2006-05-04 14:39:40"
A166e,Pneumatic Parts Limited,Pneumatic Parts Limited,E,208,,"2006-05-05 12:05:08"
A166f,Roessel & Company Incorporated,Roessel & Company Incorporated,E,609,"14613","2006-05-05 12:25:29"
A166g,SMC Pneumatics ( Canada ) Limited,SMC Pneumatics ( Canada ) Limited,E,4,L5N7J6,"2006-05-05 13:48:52"
A169,Advance Chemicals Ltd.,Advance Chemicals Ltd.,E,189,V3C 1S9,"2004-09-15 22:48:00"
A173,Atco International,Atco International,E,282,"30067-8902","2005-10-21 16:06:53"
A174,Air Products & Chemicals Inc.,Air Products & Chemicals Inc.,E,380,"18195-1501","2005-10-01 12:37:09"
A175,Asalco Incorporated,Asalco Incorporated,E,219,J0B 3E0,"2005-10-21 16:01:28"
A176,Aquarian Chemicals Inc.,Aquarian Chemicals Inc.,E,175,L6L 5N2,"2005-11-14 18:13:50"
A177,Attache-Tout Inc.,Attache-Tout Inc.,E,627,J7J 1P3,"2006-02-02 12:07:13"
A180,Aqua Pak Styro Containers Limited,Aqua Pak Styro Containers Limited,E,234,V3W 4M7,"2006-02-02 11:19:37"
A193,"Applied Extrusion Technologies, Inc.","Applied Extrusion Technologies, Inc.",E,624,"19709","2006-02-02 10:52:24"
A195,"Aluma Shield Industries, Inc.","Aluma Shield Industries, Inc.",E,396,"32114-1299","2005-10-03 21:13:00"
A197,Alphatherm Inc.,Alphatherm Inc.,E,110,,"2006-03-20 11:23:09"
A209,Advanced Polymer Technology,Advanced Polymer Technology,E,350,"16037","2005-09-29 10:35:55"
A213,Apex Engineering Products Corp.,Apex Engineering Products Corp.,E,290,"60544","2005-09-29 19:03:29"
A216,Aquarius Chemical Products Scotia Clemco Incorporated,Aquarius Chemical Products Scotia Clemco Incorporated,E,6,,"2005-09-30 01:20:10"
A224,Accupac Packaging Systems Ltd.,Accupac Packaging Systems Ltd.,E,31,,"2005-10-11 23:53:23"
A226,Advance Laboratories Ltd.,Advance Laboratories Ltd.,E,38,B0J 1N0,"2004-09-15 22:54:46"
A227,Armin Corporation,Armin Corporation,E,625,,"2006-02-02 11:30:00"
A230,Apache Plastics,Apache Plastics,E,7,,"2005-11-20 19:24:16"
A230a,Poly Disposables (1971) Limited,Poly Disposables (1971) Limited,E,488,,"2007-06-26 14:16:48"
A231,Adamin Industries Limited,Adamin Industries Limited,E,405,,"2005-10-11 01:23:41"
A233,Aegis Floor Systems,Aegis Floor Systems,E,31,,"2006-04-05 08:48:16"
A238,"Atlantic Packaging Products, Ltd.","Atlantic Packaging Products, Ltd.",E,208,M1M 3J2,"2012-08-01 09:45:58"
A240,Amoco Fabrics and Fibers Ltd.,Amoco Fabrics and Fibers Ltd.,E,308,"60601-7125","2006-03-07 11:24:12"
A243,Allcolour Paint and Chemicals,Allcolour Paint and Chemicals,E,175,,"2007-05-23 10:33:31"
A244,Alltech Incorporated,Alltech Incorporated,E,1085,"40356","2007-06-28 15:18:56"
A245,ArmorThane Coatings Incorporated,ArmorThane Coatings Incorporated,E,31,,"2005-09-30 01:26:51"
A246,Acorn Packaging Inc.,Acorn Packaging Inc.,E,4,L5A 3X6,"2005-10-11 23:58:29"
A249,Algra Plastics Inc.,Algra Plastics Inc.,E,488,,"2006-03-17 14:50:31"
A251,Aqua Surface Technology Limited,Aqua Surface Technology Limited,E,356,,"2005-09-30 01:03:33"
A252,"Ansell Healthcare, Inc. / Ansell Canada, Inc.","Ansell Healthcare, Inc. / Ansell Canada, Inc.",E,441,J2K 2K8,"2005-11-02 16:20:01"
A253,Anchor F.D.E. (Canada) Limited,Anchor F.D.E. (Canada) Limited,E,89,,"2006-02-02 10:32:02"
A255,Architectural Polymers Limited,Architectural Polymers Limited,E,173,,"2005-09-30 01:22:00"
A257,Ambex Technologies de Béton Incorporated,Ambex Technologies de Béton Incorporated,E,925,H7M 2N7,"2006-04-05 09:10:29"
A259,Advantage Packaging Limited,Advantage Packaging Limited,E,137,,"2005-10-12 00:25:39"
A260,AEP Canada Inc.,AEP Canada Inc.,E,21,,"2005-10-12 00:31:05"
A260a,AEP® Industries Inc.,AEP® Industries Inc.,E,607,"07606","2006-01-30 09:14:08"
A260b,AEP - Resinite Division,AEP - Resinite Division,E,608,"30224","2006-01-30 09:27:53"
A261,Atlas Research Inc.,Atlas Research Inc.,E,248,V1J 5P8,"2005-11-14 19:18:07"
A264,Advanced Safety Systems,Advanced Safety Systems,E,463,,"2006-04-05 08:01:17"
A265,ABC Compounding Company Incorporated,ABC Compounding Company Incorporated,E,30,"30321-0247","2004-09-15 22:07:44"
A267,American Packaging Corporation,American Packaging Corporation,E,609,"14613","2006-03-06 09:38:48"
A269,Altco Ltd.,Altco Ltd.,E,173,,"2005-09-29 17:29:45"
A270,Anti-Hydro Canada Inc.,Anti-Hydro Canada Inc.,E,16,H4T 1A7,"2006-03-22 09:40:32"
A274,Altro Floors - A Division of Altro Limited,Altro Floors - A Division of Altro Limited,E,4,,"2006-03-15 15:11:14"
A276,American Tape Company,American Tape Company,E,620,"07047-1593","2006-02-02 10:02:14"
A277,Arnacan Inc.,Arnacan Inc.,E,60,,"2006-02-02 11:39:59"
A281,Associated Packaging Technologies Inc.,Associated Packaging Technologies Inc.,E,626,"28786","2006-02-02 11:58:32"
A283,All Clear Solutions Ltd.,All Clear Solutions Ltd.,E,32,T2H 2B6,"2007-02-19 15:09:50"
A285,American Safety Technologies Incorporated,American Safety Technologies Incorporated,E,926,"07068","2006-04-05 09:22:30"
A288,A.B.C. Medical Instruments Inc.,A.B.C. Medical Instruments Inc.,E,21,,"2005-10-04 13:56:15"
A292,Enviro -  ASI Technologies Incorporated,Enviro -  ASI Technologies Incorporated,E,861,"53225","2006-03-16 12:54:46"
A293,AccuChem Industrial Cleaning Chemicals,AccuChem Industrial Cleaning Chemicals,E,31,,"2004-09-15 22:40:29"
A294,Amplex Chemical Products Ltd.,Amplex Chemical Products Ltd.,E,187,H9R 4A8,"2005-09-29 17:49:18"
A295,Automated Packaging Systems Inc.,Automated Packaging Systems Inc.,E,628,"44125","2006-02-02 12:34:28"
A299,Ataki Enterprises Inc.,Ataki Enterprises Inc.,E,20,H4S 1N5,"2005-11-14 18:20:33"
A300,"A.R. Arena Products, Inc.","A.R. Arena Products, Inc.",E,609,"14615","2006-01-30 09:41:03"
A301,Signalisations Abraline Incorporated,Signalisations Abraline Incorporated,E,585,,"2006-01-19 15:17:13"
A303,Advance Surface Treatment Inc.,Advance Surface Treatment Inc.,E,11,L1W 3C5,"2004-09-15 22:55:42"
A305,ADHPRO Adhesives Inc.,Les Adhésifs ADHPRO Inc.,E,79,J1X 4V9,"2006-03-13 12:08:15"
A306,Amifast Corporation,Amifast Corporation,E,894,"78758","2006-03-22 09:34:04"
A309,AFCO,AFCO,E,36,"19355","2004-09-15 23:01:49"
A309a,AFCO London,AFCO London,E,12,,"2006-05-04 10:39:46"
A310,Alcon Plastics Corporation,Alcon Plastics Corporation,E,207,S7K 8C8,"2006-03-28 12:52:43"
A311,Air Solutions,Air Solutions,E,104,N3C 3Y1,"2007-02-28 10:55:12"
A312,"Atlantic Canada Textile Mfg., Co., Ltd.","Atlantic Canada Textile Mfg., Co., Ltd.",E,129,,"2005-10-04 14:15:51"
A314,Anco Chemicals Ltd.,Anco Chemicals Ltd.,E,8,,"2005-10-01 13:43:58"
A315,Airlite Plastics Co.,Airlite Plastics Co.,E,610,"68102-4411","2006-01-30 09:49:05"
A316,Alfacel Incorporated,Alfacel Incorporated,E,830,"60439","2006-03-08 08:53:13"
A317,Aerochem Inc.,Aerochem Inc.,F,21,H7L 5A1,"2004-09-15 23:00:10"
A318,Altec Marine Incorporated,Altec Marine Incorporated,E,78,,"2006-04-05 09:00:47"
A320,Aegis Environmental Management Incorporated,Aegis Environmental Management Incorporated,E,351,"48642","2005-09-29 10:58:54"
A321,Ameta Distribution,Ameta Distribution,F,237,J6X 4J8,"2005-09-29 17:46:13"
A322,Akrilon Industries Incorporated,Akrilon Industries Incorporated,E,32,,"2005-09-29 11:02:34"
A323,Atlantic Chemical & Aquatics Inc.,Atlantic Chemical & Aquatics Inc.,E,93,B4B 1J3,"2005-11-14 18:23:58"
A324,Acoustico Industries,Acoustico Industries,E,395,,"2005-10-03 20:46:51"
A325,"Anti-Seize Technology, division of AST Industries, Incorporated","Anti-Seize Technology, division  de AST Industries, Incorporated",E,306,"60131-3432","2006-05-04 10:53:33"
A325a,Kar Products,Kar Products,E,252,,"2006-05-05 08:36:16"
A325b,Kar Products USA,Kar Products USA,E,292,,"2006-05-05 08:36:57"
A326,ABT Products Inc.,ABT Products Inc.,E,33,R3E 1P4,"2004-09-15 22:24:44"
A327,Aberrant Surface Treatments,Aberrant Surface Treatments,E,7,,"2004-09-15 22:39:44"
A327a,Interstream Technologies,Interstream Technologies,E,87,,"2006-01-09 10:44:25"
A328,Amérifrance Inc.,Amérifrance Inc.,F,237,,"2005-09-29 17:43:34"
A328a,Atoms<sup>FD</sup>,Atoms<sup>FD</sup>,E,416,H4R 2K3,"2005-10-17 16:39:09"
A328c,Laboratoire Interag-Biotec Inc.,Laboratoire Interag-Biotec Inc.,E,421,H7V 8P3,"2007-05-25 16:57:52"
A331,"Atlas Minerals & Chemicals, Inc.","Atlas Minerals & Chemicals, Inc.",E,881,"19539","2006-03-20 11:38:05"
A333,Almedic,Almedic,E,398,,"2005-10-04 14:10:48"
A334,Alpha Corporation,Alpha Corporation,E,4,,"2006-02-02 09:04:59"
A334a,Alpha Polybag Corporation,Alpha Polybag Corporation,E,3,L6T 4B3,"2010-11-26 12:14:23"
A335,ASTC Polymers Incorporated,ASTC Polymers Incorporated,E,268,"92627","2005-09-30 01:28:09"
A336,American Biaxis Inc.,American Biaxis Inc.,E,33,,"2006-02-02 09:51:49"
A338,Alliance Rubber Products Sdn.Bhd.,Alliance Rubber Products Sdn.Bhd.,E,397,,"2005-10-04 14:08:30"
A341,Auralite Panel Products,Auralite Panel Products,E,125,,"2005-11-26 01:12:43"
A342,Accessoires Alimentaire Tailor Made Supply,Accessoires Alimentaire Tailor Made Supply,E,1018,J7E 5R9,"2007-02-22 08:42:09"
A343,APACK Aktiengesellschaft fuer Biologische Verpackungen,APACK Aktiengesellschaft fuer Biologische Verpackungen,E,623,"116 91459","2006-02-02 10:46:58"
A345,Anderson Chemical Company,Anderson Chemical Company,E,354,"55355-1041","2005-09-29 18:51:15"
A346,Alte-Rego Corporation,Alte-Rego Corporation,E,125,,"2006-02-02 09:23:04"
A349,Air Liquide™ Canada Inc.,Air Liquide™ Canada Inc.,E,381,,"2005-10-01 12:27:19"
A349a,Air Liquide™ Canada Inc.,Air Liquide™ Canada Inc.,E,60,H3B 5E6,"2010-06-03 10:55:56"
A350,Proma Adhesives Inc.,Adhésifs Proma Inc.,E,88,H1J 1B4,"2006-03-22 09:07:56"
A353,Applied Plastics Technology Inc.,Applied Plastics Technology Inc.,E,28,,"2006-02-02 10:55:24"
A354,Advanced Food Systems,Advanced Food Systems,E,180,V0H 1V0,"2005-10-17 16:33:53"
A356,"Atlantis Plastic Films, Inc.","Atlantis Plastic Films, Inc.",E,399,"56001","2005-10-04 14:19:17"
A358,Aqua-Tech Coatings,Aqua-Tech Coatings,E,357,,"2005-09-30 01:12:03"
A359,Advanced Panel Products Ltd.,Advanced Panel Products Ltd.,E,31,,"2005-10-03 20:51:05"
A361,"AmTopp-A Member of the Inteplast Group, Ltd.","AmTopp-A Member of the Inteplast Group, Ltd.",E,622,"07039","2006-02-02 10:28:50"
A363,Amsoil Incorporated,Amsoil Incorporated,E,459,"54880","2005-11-09 22:20:54"
A364,ABC Cleanrooms Inc.,ABC Cleanrooms Inc.,E,60,H4B 2L9,"2007-04-13 07:55:02"
A368,Anderol Canada Corporation,Anderol Canada Corporation,E,175,,"2006-05-04 10:45:06"
A368a,Anderol Inc.,Anderol Inc.,E,1112,"07936","2007-02-02 13:20:12"
A369,ALDA Pharmaceuticals Corp.,ALDA Pharmaceuticals Corp.,E,167,V3M 1A7,"2005-10-13 12:19:37"
A370,APML Limited,APML Limited,E,1100,MK18-4DY,"2007-09-19 11:42:59"
A372,Allspar Solutions Inc.,Allspar Solutions Inc.,E,110,L4K 1L7,"2005-09-29 17:20:37"
A373,Absorbent Concepts Inc.,Absorbent Concepts Inc.,E,34,,"2005-10-11 23:49:36"
A374,Advanced Floor Products Incorporated,Advanced Floor Products Incorporated,E,924,"84605","2006-04-04 15:47:20"
A375,Adept Chemical Technology Inc.,Adept Chemical Technology Inc.,E,12,N6J 2S9,"2004-09-15 22:44:43"
A376,Alliance Mercantile Inc.,Alliance Mercantile Inc.,E,197,L4B 1G7,"2007-04-24 08:34:32"
A379,Atlantic Promotions Inc.,Atlantic Promotions Inc.,E,78,,"2006-02-02 12:21:03"
A381,Apex Refrigeration Mfg. Ltd.,Apex Refrigeration Mfg. Ltd.,E,143,,"2005-11-26 01:07:43"
A383,"Aladdin Label, Inc.","Aladdin Label, Inc.",E,1357,"53132","2006-02-02 08:10:16"
A384,Athena Donair Distributors Ltd.,Athena Donair Distributors Ltd.,E,31,,"2006-02-02 12:11:46"
A385,All-Vac-Folien GMBH,All-Vac-Folien GMBH,E,615,,"2006-02-02 08:21:05"
A387,Alex C. Fergusson Inc.,Alex C. Fergusson Inc.,E,1043,"17201","2007-05-17 09:29:34"
A390,Ascona Food Group (Canada) Ltd.,Ascona Food Group (Canada) Ltd.,E,4,,"2006-02-02 11:44:45"
A391,"ACO Polymer Products, Inc.","ACO Polymer Products, Inc.",E,487,"44024","2005-11-23 00:26:09"
A392,Amelin Engineering Ltd.,Amelin Engineering Ltd.,E,110,,"2005-10-01 13:36:42"
A393,ECO-KING,ECO-KING,E,474,,"2005-12-09 08:28:11"
A395,Alberta Heat Savers Inc.,Alberta Heat Savers Inc.,E,893,T4P 1M3,"2006-03-22 09:17:54"
A399,A Better Panel Inc.,A Better Panel Inc.,E,394,T4S 2A8,"2005-10-03 20:35:54"
A400,Anjou Technologies Inc.,Anjou Technologies Inc.,E,67,J3M 1N9,"2005-09-26 11:29:30"
A406,Anchem Sales,Anchem Sales,E,12,N5V 3A1,"2004-09-15 23:02:46"
A407,ACE Security Laminates,ACE Security Laminates,E,71,K1S 2V7,"2005-11-23 00:27:49"
A408,Acoustic Ceiling Products (ACP),Acoustic Ceiling Products (ACP),E,393,"54956","2005-10-03 20:17:38"
A411,AMC Insulation Corp.,AMC Insulation Corp.,E,33,,"2006-02-02 09:36:27"
A413,American Grating LLC,American Grating LLC,E,259,"91745","2005-11-23 00:21:19"
A415,Armco Incorporated,Armco Incorporated,E,8,M9L 2Z4,"2006-05-02 15:08:29"
A416,Arizona Polymer Flooring Incorporated,Arizona Polymer Flooring Incorporated,E,927,"85303","2006-04-05 09:48:02"
A419,Arbon Equipment Corporation,Arbon Equipment Corporation,E,3,L7A 1B2,"2007-10-02 14:39:53"
A420,Amcor Flexibles France,Amcor Flexibles France,E,1439,F-16300,"2006-12-20 10:51:41"
A423,Astek Composites Incorporated,Astek Composites Incorporated,E,4,L5T 1C8,"2005-09-30 01:30:26"
A424,Adept Ltd.,Adept Ltd.,E,407,,"2005-10-12 00:22:32"
A428,Allied Pak Inc.,Allied Pak Inc.,E,616,L3R 9G1,"2006-02-02 08:56:56"
A432,AMG Medical Inc.,AMG Medical Inc.,E,60,H4T 1V5,"2005-11-03 11:25:50"
A434,Ambico Limited,Ambico Limited,E,71,K1J 7R8,"2006-03-16 12:45:16"
A435,All-Weld Company Limited,All-Weld Company Limited,E,208,M1V 4T1,"2006-03-22 09:20:57"
A436,Access Labels Ltd.,Access Labels Ltd.,E,85,B4H 4B8,"2006-12-20 12:15:00"
A438,Atlantic Trading AS,Atlantic Trading AS,E,1125,,"2008-02-26 14:57:47"
A441,A. B. Elmel Company,A. B. Elmel Company,E,4,L5M 6H1,"2006-01-30 09:00:12"
A443,Agri Écono-Portes,Agri Écono-Portes,E,865,J0H 1A0,"2006-03-17 08:11:09"
A444,Aaladin Superior Cleaning Systems Ltd.,Aaladin Superior Cleaning Systems Ltd.,E,33,R3B 1M3,"2005-11-29 15:22:30"
A445,Amicron Technologies Incorporated,Amicron Technologies Incorporated,E,7,L7M 3C1,"2006-05-01 15:08:53"
A446,Total Building Services Canada Limited,Total Building Services Canada Limited,E,13,L1S 3M4,"2006-04-05 10:05:12"
A449,"Arkema Canada, Inc.","Arkema Canada, Inc.",E,175,L6J 5A3,"2008-07-22 09:30:23"
A453,Adell Packaging & Supplies,Adell Packaging & Supplies,E,110,L4K 3T7,"2006-05-02 15:53:14"
A455,A & G Supply Ltd.,A & G Supply Ltd.,E,80,V1T 9B5,"2009-03-25 12:34:53"
A456,Amclean Industrial Cleaning Supplies,Amclean Industrial Cleaning Supplies,E,32,T1X 1E1,"2005-09-29 00:59:47"
A457,Alga-Vie,Alga-Vie,E,540,J1N 2V9,"2006-04-19 11:34:52"
A459,Acrylicon Canada Est Incorporated,Acrylicon Canada Est Incorporated,E,21,H7P 6C4,"2006-05-02 12:35:58"
A460,"Aqua-San, Ltd.",Aqua-San Ltée,E,947,J7T 3E7,"2006-05-04 09:22:28"
A461,Absorbent Products Ltd.,Absorbent Products Ltd.,E,142,V2H 1E7,"2007-02-15 09:41:07"
A462,"American Insulated Panel Co., Inc.","American Insulated Panel Co., Inc.",E,960,"02780","2006-09-21 22:20:16"
A466,Apex Industries,Apex Industries,E,164,E1E 2G8,"2006-09-28 15:36:24"
A467,ADM Labo Canada Inc.,ADM Labo Canada Inc.,E,1115,J5B 1Y1,"2007-12-20 10:42:02"
A468,ARY Incorporated,ARY Incorporated,E,439,"64141","2006-10-03 23:35:11"
A471,Atex Polytop Ltd.,Atex Polytop Ltd.,E,27,V3M 6R9,"2006-09-22 11:05:49"
A473,Alnico Enterprise,Alnico Enterprise,E,208,M1S 1P8,"2007-06-19 14:35:15"
A476,Aileen Enterprisers Inc.,Aileen Enterprisers Inc.,E,196,V6V 1W1,"2007-05-31 14:12:21"
A477,Allied Illumination Corp.,Allied Illumination Corp.,E,110,L4J 8K6,"2006-11-29 10:40:47"
A480,Applied Lubrication Technology Inc.,Applied Lubrication Technology Inc.,E,176,L9W 2Z2,"2007-07-20 10:40:15"
A481,"AlphaPro Tech, Inc.","AlphaPro Tech, Inc.",E,992,"85621","2007-01-08 11:51:00"
A482,"Alliance Specialty Chemicals, Inc.","Alliance Specialty Chemicals, Inc.",E,240,P7B 6V1,"2007-12-07 15:11:35"
A484,Anthente International,Anthente International,E,281,"30326","2007-05-04 13:12:13"
A485,"APTech Group, Inc.","APTech Group, Inc.",E,431,"45241","2007-10-24 15:20:32"
A486,ANR Global Trading Inc.,ANR Global Trading Inc.,E,6,L3P 6T8,"2007-05-18 10:56:14"
A491,Greasing Agent 114 IP (Art. No. 1163),Greasing Agent 114 IP (Art. No. 1163),E,1024,SE-100 73,"2008-01-28 14:03:29"
C190,Colgate-Palmolive Canada Incorporated,Colgate-Palmolive Canada Incorporated,E,8,L4V 1K1,"2007-06-28 15:21:50"
C195,Ceilcote,Ceilcote,E,882,"44017","2006-03-20 11:55:02"
C197,Chemical By-Products Ltd.,Chemical By-Products Ltd.,E,76,,"2006-01-11 10:19:49"
C199,R.A. Cleverdon & Co. Ltd.,R.A. Cleverdon & Co. Ltd.,E,4,,"2006-02-13 14:16:32"
C200,Color Your World International,Color Your World International,E,110,,"2005-09-30 18:59:29"
